Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Courier Code,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
1066,ST PATRICK'S PRIMARY SCHOOL,2 POINT STREET,FREMANTLE,WA,6160,2 POINT STREET,FREMANTLE,WA,6160,-32.05135647,115.7486458,POST,08 9335 5215,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,18,13,17,19,22,25,28,20,,,,,,,,,162
1094,ST PATRICK'S SCHOOL,AMHERST STREET,KATANNING,WA,6317,AMHERST STREET,KATANNING,WA,6317,-33.689092,117.540217,POST,08 9820 8100,WHEATBELT,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,15,10,8,10,14,7,11,14,,,,,,,,,89
1255,ST PAUL'S PRIMARY SCHOOL,WELLARD WAY,KARRATHA,WA,6714,WELLARD WAY,KARRATHA,WA,6714,-20.73371058,116.8496741,POST,08 9185 7500,PILBARA,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,35,41,41,57,50,65,52,50,,,,,,,,,391
1126,ST PAUL'S PRIMARY SCHOOL,CNR LEAROYD AND ROOKWOOD ST,MOUNT LAWLEY,WA,6050,CNR LEAROYD AND ROOKWOOD ST,MOUNT LAWLEY,WA,6050,-31.92535899,115.8642209,POST,08 9462 6000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,41,30,30,31,32,26,24,26,,,,,,,,,240
1084,ST PETER'S PRIMARY SCHOOL,103 WOOD STREET,INGLEWOOD,WA,6052,103 WOOD STREET,INGLEWOOD,WA,6052,-31.91205537,115.8849241,POST,08 9338 9900,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,89,93,87,94,93,93,95,90,,,,,,,,,734
1050,ST PIUS X CATHOLIC SCHOOL,CNR LEY ST/CLOISTER AVENUE,MANNING,WA,6152,CNR LEY ST/CLOISTER AVENUE,MANNING,WA,6152,-32.01686406,115.8634264,POST,08 9416 5600,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,35,30,25,30,26,28,24,25,,,,,,,,,223
1341,ST SIMON PETER CATHOLIC PRIMARY SCHOOL,18 PRENDIVILLE AVENUE,OCEAN REEF,WA,6027,18 PRENDIVILLE AVENUE,OCEAN REEF,WA,6027,-31.7521962,115.7376881,POST,08 9301 6888,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,125,68,79,83,87,74,92,89,,,,,,,,,697
1309,ST STEPHEN'S SCHOOL,100 DOVERIDGE DRIVE,DUNCRAIG,WA,6023,100 DOVERIDGE DRIVE,DUNCRAIG,WA,6023,-31.8192748,115.78064239,POST,08 9243 2100,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,135,93,98,107,112,111,123,149,,173,191,177,170,187,194,,2020
1385,ST THOMAS MORE CATHOLIC PRIMARY SCHOOL,30 WALLCLIFFE ROAD,MARGARET RIVER,WA,6285,30 WALLCLIFFE ROAD,MARGARET RIVER,WA,6285,-33.95314926,115.0688027,POST,08 9757 3544,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,9,22,14,15,11,26,22,23,,,,,,,,,142
1044,ST THOMAS' PRIMARY SCHOOL,8 WARDEN STREET,CLAREMONT,WA,6010,8 WARDEN STREET,CLAREMONT,WA,6010,-31.97747472,115.78898427,POST,08 9286 9500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,23,27,21,30,24,31,23,20,,,,,,,,,199
1111,ST VINCENT'S SCHOOL,114 PARMELIA AVENUE,PARMELIA,WA,6167,114 PARMELIA AVENUE,PARMELIA,WA,6167,-32.25275368,115.82604408,POST,08 6173 8600,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,58,55,61,56,60,60,51,56,,,,,,,,,457
1224,STAR OF THE SEA PRIMARY SCHOOL,SWINSTONE STREET,ROCKINGHAM,WA,6168,SWINSTONE STREET,ROCKINGHAM,WA,6168,-32.28529599,115.7317146,POST,08 9553 9500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,88,67,87,91,89,93,88,95,,,,,,,,,698
1292,STRATHALBYN CHRISTIAN COLLEGE,15 CEDAR CRESCENT,STRATHALBYN,WA,6530,15 CEDAR CRESCENT,STRATHALBYN,WA,6530,-28.75198509,114.6442673,POST,08 9938 9100 ,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,30,18,20,28,19,34,30,21,,25,35,32,42,27,12,,373
1242,STRELLEY COMMUNITY SCHOOL,WARRALONG STATION,VIA PORT HEDLAND,WA,6721,LOCKED BAG 188,PORT HEDLAND,WA,6721,-20.43710217,118.988487,POST,08 9176 4925,PILBARA,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,7,7,9,5,2,5,5,7,,7,,4,6,6,3,,73
5424,SUBIACO PRIMARY SCHOOL,271 BAGOT ROAD,SUBIACO,WA,6008,271 BAGOT ROAD,SUBIACO,WA,6008,-31.95080163,115.8220433,POST,08 9207 7900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,80,95,108,96,95,86,89,87,,,,,,,,,736
5813,SUCCESS PRIMARY SCHOOL,390 WENTWORTH PARADE,SUCCESS,WA,6164,390 WENTWORTH PARADE,SUCCESS,WA,6164,-32.1525476,115.84953956,H257A,08 6174 2600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,96,98,103,99,82,101,80,79,,,,,,,,,738
5143,SUTHERLAND DIANELLA PRIMARY SCHOOL,5 SUTHERLAND AVENUE,DIANELLA,WA,6059,5 SUTHERLAND AVENUE,DIANELLA,WA,6059,-31.89361305,115.86463254,POST,08 9268 8600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,44,34,41,55,44,46,50,36,,,,,,,,,350
1304,SWAN CHRISTIAN COLLEGE,381 GREAT NORTHERN HIGHWAY,MIDDLE SWAN,WA,6056,381 GREAT NORTHERN HIGHWAY,MIDDLE SWAN,WA,6056,-31.85830659,116.01175334,POST,08 9374 8300,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,38,40,52,53,53,59,76,84,,148,166,173,194,161,163,,1460
1464,SWAN VALLEY ANGLICAN COMMUNITY SCHOOL,SWANLEIGH PARADE,AVELEY,WA,6069,SWANLEIGH PARADE,AVELEY,WA,6069,-31.79434482,115.9854516,POST,08 9297 9506,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,83,50,68,63,60,80,71,76,,114,113,86,100,85,85,,1134
5428,SWAN VIEW PRIMARY SCHOOL,380 MORRISON ROAD,SWAN VIEW,WA,6056,380 MORRISON ROAD,SWAN VIEW,WA,6056,-31.88690093,116.0489988,POST,08 9257 0400,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,38,24,40,40,36,43,35,,,,,,,,,290
4118,SWAN VIEW SENIOR HIGH SCHOOL,GLADSTONE AVENUE,SWAN VIEW,WA,6056,GLADSTONE AVENUE,SWAN VIEW,WA,6056,-31.8874797,116.0443339,POST,08 9294 6100,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,109,122,110,126,75,103,,645
5425,SWANBOURNE PRIMARY SCHOOL,NARLA ROAD,SWANBOURNE,WA,6010,NARLA ROAD,SWANBOURNE,WA,6010,-31.97300265,115.7703599,D200,08 9253 5300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,59,56,62,48,62,68,58,,,,,,,,,455
5507,TAKARI PRIMARY SCHOOL,5 RICKMAN STREET,BALCATTA,WA,6021,5 RICKMAN STREET,BALCATTA,WA,6021,-31.8688741,115.82170733,POST,08 9253 4550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,29,24,25,26,21,19,24,,,,,,,,,188
5430,TAMBELLUP PRIMARY SCHOOL,TAYLOR STREET,TAMBELLUP,WA,6320,TAYLOR STREET,TAMBELLUP,WA,6320,-34.03968903,117.6428315,POST,08 9825 1144,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,3,4,4,5,8,6,9,6,,,,,,,,,45
5690,TAMBREY PRIMARY SCHOOL,LOT 4225 TAMBREY DRIVE,KARRATHA,WA,6714,LOT 4225 TAMBREY DRIVE,KARRATHA,WA,6714,-20.742486,116.80111,POST,08 9186 7400,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,88,90,89,87,79,78,64,56,,,,,,,,,631
5431,TAMMIN PRIMARY SCHOOL,RIDLEY STREET,TAMMIN,WA,6409,RIDLEY STREET,TAMMIN,WA,6409,-31.63991544,117.4857268,POST,08 9637 1051,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,5,5,5,4,5,9,2,6,,,,,,,,,41
5802,TAPPING PRIMARY SCHOOL,87 ST STEPHENS CRESCENT,TAPPING,WA,6065,87 ST STEPHENS CRESCENT,TAPPING,WA,6065,-31.71523945,115.7922496,A266A,08 6207 3100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,75,78,67,97,81,94,114,89,,,,,,,,,695
1203,TELETHON SPEECH & HEARING,36 DODD STREET,WEMBLEY,WA,6014,36 DODD STREET,WEMBLEY,WA,6014,-31.92384064,115.82318472,B20,08 9387 9888,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,4,5,7,6,7,4,3,8,,3,1,5,2,2,7,,64
1267,THE BEEHIVE MONTESSORI SCHOOL INC,CURTIN AVENUE,MOSMAN PARK,WA,6012,CURTIN AVENUE,MOSMAN PARK,WA,6012,-32.01798492,115.7522159,POST,08 9383 1283,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y10,37,28,23,18,16,22,20,11,,4,7,2,1,,,,189
1261,THE JAPANESE SCHOOL IN PERTH,30 MARAPANA ROAD,CITY BEACH,WA,6015,30 MARAPANA ROAD,CITY BEACH,WA,6015,-31.935718,115.764551,POST,08 9285 1758,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y01,Y09,,,4,10,7,4,1,5,,1,,2,,,,,34
1333,THE KING'S COLLEGE,170 BERTRAM ROAD,WELLARD,WA,6170,170 BERTRAM ROAD,WELLARD,WA,6170,-32.25439916,115.83907302,POST,08 9411 4100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,46,33,25,35,33,31,31,24,,77,82,69,39,22,33,,580
1186,THE MONTESSORI SCHOOL,18 MONTESSORI PLACE,KINGSLEY,WA,6026,18 MONTESSORI PLACE,KINGSLEY,WA,6026,-31.81228862,115.80777843,POST,08 9409 9151,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,20,19,19,17,18,18,6,9,,3,9,1,4,2,2,,147
1604,THE SILVER TREE STEINER SCHOOL,695 ROLAND ROAD,PARKERVILLE,WA,6081,695 ROLAND ROAD,PARKERVILLE,WA,6081,-31.86810533,116.13804663,POST,08 9295 4787,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,21,29,24,19,30,14,29,28,,,,,,,,,194
5434,THORNLIE PRIMARY SCHOOL,THORNLIE AVENUE,THORNLIE,WA,6108,THORNLIE AVENUE,THORNLIE,WA,6108,-32.05332144,115.9659731,F360,08 9459 4333,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,48,81,43,43,44,47,40,,,,,,,,,386
4055,THORNLIE SENIOR HIGH SCHOOL,2 OVENS ROAD,THORNLIE,WA,6108,2 OVENS ROAD,THORNLIE,WA,6108,-32.06627622,115.95964098,F340,08 9376 2100,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,217,217,178,198,202,157,,1169
5435,THREE SPRINGS PRIMARY SCHOOL,CARTER STREET,THREE SPRINGS,WA,6519,CARTER STREET,THREE SPRINGS,WA,6519,-29.53502154,115.7611349,POST,08 9954 1076,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,8,6,4,9,7,8,5,9,,,,,,,,,56
5814,TJUNTJUNTJARA REMOTE COMMUNITY SCHOOL,TJUNTJUNTJARA COMMUNITY,GREAT VICTORIA DESERT,WA,6431,LOCKED BAG 41,KALGOORLIE,WA,6430,-29.340704,127.097708,POST,08 9037 1113,GOLDFIELDS,Remote Community Schools,PRIMARY SCHOOLS,PPR,Y11,,3,5,,1,3,,3,,5,3,3,1,1,,,28
5549,TOM PRICE PRIMARY SCHOOL,857 WATTLE STREET,TOM PRICE,WA,6751,857 WATTLE STREET,TOM PRICE,WA,6751,-22.6945611,117.7933414,POST,08 9188 3000,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,41,50,48,37,41,43,30,32,,,,,,,,,322
4100,TOM PRICE SENIOR HIGH SCHOOL,MILPERA STREET,TOM PRICE,WA,6751,MILPERA STREET,TOM PRICE,WA,6751,-22.68733347,117.7946827,POST,08 9143 8100,PILBARA,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,55,66,50,44,41,42,,298
4101,TOODYAY DISTRICT HIGH SCHOOL,DRUMMOND STREET EAST,TOODYAY,WA,6566,PO BOX 75,TOODYAY,WA,6566,-31.54802031,116.4726619,POST,08 9578 2000,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,19,28,29,32,28,28,25,40,,28,24,28,11,,,,320
1406,TRANBY COLLEGE,17 TRANBY DRIVE,BALDIVIS,WA,6171,17 TRANBY DRIVE,BALDIVIS,WA,6171,-32.3405703,115.8002428,POST,08 9524 2424,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,35,35,31,36,49,55,44,53,,55,55,68,63,52,63,,694
5440,TRAYNING PRIMARY SCHOOL,ADAM STREET,TRAYNING,WA,6488,PO BOX 77,TRAYNING,WA,6488,-31.11523623,117.7897864,POST,08 9683 1084,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,2,2,5,,1,2,2,,,,,,,,,14
5834,TREENDALE PRIMARY SCHOOL,CNR OPAL DRIVE & AZURITE DRIVE,AUSTRALIND,WA,6233,5 OPAL DRIVE,AUSTRALIND,WA,6233,-33.28194663,115.735559,POST,08 9797 5100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,64,71,73,82,84,68,67,63,,,,,,,,,572
1218,TREETOPS MONTESSORI SCHOOL,12 BEENONG ROAD,DARLINGTON,WA,6070,12 BEENONG ROAD,DARLINGTON,WA,6070,-31.92002226,116.074229,POST,08 9299 6725,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,14,13,8,9,16,11,6,8,,6,11,9,7,1,5,,124
1151,TRINITY COLLEGE,2 TRINITY AVENUE,EAST PERTH,WA,6004,2 TRINITY AVENUE,EAST PERTH,WA,6004,-31.96013472,115.8825766,POST,08 9325 3655,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y04,Y12,,,,,,44,88,100,,176,179,171,146,182,138,,1224
5831,TUART FOREST PRIMARY SCHOOL,CRYSTAL BEND,DALYELLUP,WA,6230,PO BOX 281,BUNBURY,WA,6231,-33.39160056,115.6346071,POST,08 9795 1525,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,53,60,55,63,57,65,62,66,,,,,,,,,481
8278,TUART HILL COMMUNITY KINDERGARTEN,114 STONEHAM STREET,TUART HILL,WA,6060,114 STONEHAM STREET,TUART HILL,WA,6060,-31.90322468,115.83578397,POST,08 9444 3922,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,20,,,,,,,,,,,,,,,,20
5441,TUART HILL PRIMARY SCHOOL,BANKSIA STREET,TUART HILL,WA,6060,BANKSIA STREET,TUART HILL,WA,6060,-31.9013793,115.8408151,B80,08 9413 1500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,73,68,60,53,50,48,38,,,,,,,,,450
5840,TUART RISE PRIMARY SCHOOL,31 KEMPEANA WAY,BALDIVIS,WA,6171,31 KEMPEANA WAY,BALDIVIS,WA,6171,-32.35318209,115.81418186,POST,08 9553 0800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,98,124,117,102,116,95,92,81,,,,,,,,,825
5797,TWO ROCKS PRIMARY SCHOOL,51 RESOLUTE DRIVE,TWO ROCKS,WA,6037,51 RESOLUTE DRIVE,TWO ROCKS,WA,6037,-31.48931676,115.59115026,UNKNOWN,08 9562 8300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,63,62,53,69,65,48,51,52,,,,,,,,,463
5427,UPPER SWAN PRIMARY SCHOOL,1204 GREAT NORTHERN HIGHWAY,UPPER SWAN,WA,6069,1204 GREAT NORTHERN HIGHWAY,UPPER SWAN,WA,6069,-31.78681941,116.02512709,POST,08 9296 4622,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,49,59,66,54,60,62,51,58,,,,,,,,,459
1369,URSULA FRAYNE CATHOLIC COLLEGE,15 DUNCAN STREET,VICTORIA PARK,WA,6100,15 DUNCAN STREET,VICTORIA PARK,WA,6100,-31.97297817,115.89903349,POST,08 9470 0900,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,60,60,60,60,60,64,64,96,,163,159,160,128,156,120,,1410
5516,USELESS LOOP PRIMARY SCHOOL,15 WILSON RISE,USELESS LOOP,WA,6537,LOCKED BAG 1000,DENHAM,WA,6537,-26.13539034,113.4186818,POST,08 9948 1292,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y05,5,8,5,2,6,5,1,,,,,,,,,,32
5443,VASSE PRIMARY SCHOOL,29 KALOORUP ROAD,VASSE,WA,6280,PO BOX 21,VASSE,WA,6280,-33.68018743,115.24897731,POST,08 9746 3700,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,84,99,88,110,97,109,109,86,,,,,,,,,782
1246,VICTORIA PARK CHRISTIAN SCHOOL,27 COLOMBO STREET,VICTORIA PARK,WA,6100,27 COLOMBO STREET,VICTORIA PARK,WA,6100,-31.97105458,115.88881107,POST,08 9362 2626,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,40,17,20,8,7,6,8,2,,,,,,,,,108
5444,VICTORIA PARK PRIMARY SCHOOL,1 CARGILL STREET,VICTORIA PARK,WA,6100,1 CARGILL STREET,VICTORIA PARK,WA,6100,-31.97137092,115.89221273,E10,08 6216 4900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,60,69,68,71,62,57,52,,,,,,,,,479
5592,WADDINGTON PRIMARY SCHOOL,15 HENNIKER WAY,KOONDOOLA,WA,6064,15 HENNIKER WAY,KOONDOOLA,WA,6064,-31.84424333,115.8681525,POST,08 9342 7511,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,11,9,10,7,8,9,8,4,,,,,,,,,66
5625,WAGGRAKINE PRIMARY SCHOOL,9 HALL ROAD,WAGGRAKINE,WA,6530,PO BOX 7228,GERALDTON,WA,6530,-28.71870352,114.63694274,POST,08 9968 1800,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,46,70,66,72,53,72,59,71,,,,,,,,,509
4102,WAGIN DISTRICT HIGH SCHOOL,10 RANFORD STREET,WAGIN,WA,6315,10 RANFORD STREET,WAGIN,WA,6315,-33.31189146,117.34045784,POST,08 9861 3200,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,14,20,27,28,26,32,22,27,,16,16,15,6,,,,249
5781,WAIKIKI PRIMARY SCHOOL,ARNSIDE BEND,WAIKIKI,WA,6169,ARNSIDE BEND,WAIKIKI,WA,6169,-32.31926622,115.7621332,H178,08 9553 0900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,43,45,43,38,51,30,46,,,,,,,,,338
5448,WALKAWAY PRIMARY SCHOOL,10 EVANS ROAD,WALKAWAY,WA,6528,10 EVANS ROAD,WALKAWAY,WA,6528,-28.93930719,114.79912256,POST,08 9926 1008,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,9,6,6,11,7,12,5,10,,,,,,,,,66
5525,WALLISTON PRIMARY SCHOOL,11 DIANELLA ROAD,WALLISTON,WA,6076,11 DIANELLA ROAD,WALLISTON,WA,6076,-31.99851134,116.06935004,POST,08 9291 2000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,25,30,25,30,28,25,27,,,,,,,,,229
5449,WALPOLE PRIMARY SCHOOL,CNR LATHAM/SWAN STREETS,WALPOLE,WA,6398,PO BOX 310,WALPOLE,WA,6398,-34.97861268,116.7282223,POST,08 9840 1020,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,8,5,2,5,6,6,8,2,,,,,,,,,42
5714,WANANAMI REMOTE COMMUNITY SCHOOL,MOUNT BARNETT STATION,DERBY,WA,6728,PMB 992,DERBY,WA,6728,-16.719944,125.930247,POST,08 9191 7006,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y06,5,3,3,4,5,3,5,4,,,,,,,,,32
5451,WANDERING PRIMARY SCHOOL,2 WATTS STREET,WANDERING,WA,6308,C/- POST OFFICE,WANDERING,WA,6308,-32.67789673,116.67270613,POST,08 9884 1014,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,6,3,4,5,5,3,3,4,,,,,,,,,33
5822,WANDINA PRIMARY SCHOOL,LOT 745 AJAX DRIVE,WANDINA,WA,6530,PO BOX 7219,GERALDTON,WA,6530,-28.816506,114.634667,POST,08 9923 4200,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,51,62,60,52,55,71,56,61,,,,,,,,,468
5101,WANGKATJUNGKA REMOTE COMMUNITY SCHOOL,WANGKATJUNGKA REMOTE COMMUNITY,CHRISTMAS CREEK,WA,6765,PO BOX 23,FITZROY CROSSING,WA,6765,-18.885222,125.926869,POST,08 9191 4754,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y07,8,5,6,4,4,6,5,4,,2,,,,,,,44
5454,WANNEROO PRIMARY SCHOOL,15 SHAW ROAD,WANNEROO,WA,6065,15 SHAW ROAD,WANNEROO,WA,6065,-31.75136276,115.79987942,A270,08 9306 0500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,61,56,65,63,53,59,65,73,,,,,,,,,495
4125,WANNEROO SECONDARY COLLEGE,56 QUARKUM STREET,WANNEROO,WA,6065,56 QUARKUM STREET,WANNEROO,WA,6065,-31.7578766,115.81513331,A291,08 9206 6555,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,260,253,186,176,162,168,,1205
1339,WARLAWURRU CATHOLIC SCHOOL,"LOT 52, GREAT NORTHERN HWY",HALLS CREEK,WA,6770,"LOT 52, GREAT NORTHERN HWY",HALLS CREEK,WA,6770,-18.224165,127.668324,POST,08 9168 6008,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,6,2,15,11,8,5,4,7,,,,,,,,,58
4159,WARNBRO COMMUNITY HIGH SCHOOL,2 SWALLOWTAIL PARADE,WARNBRO,WA,6169,2 SWALLOWTAIL PARADE,WARNBRO,WA,6169,-32.34556923,115.7590964,POST,08 9553 0100 ,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,196,194,177,143,132,95,,937
6096,WARNBRO COMMUNITY HIGH SCHOOL EDUCATION SUPPORT CENTRE,2 SWALLOWTAIL PARADE,WARNBRO,WA,6169,2 SWALLOWTAIL PARADE,WARNBRO,WA,6169,-32.34556923,115.7590964,H125,08 9553 0122,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,Y07,Y12,,,,,,,,,,13,16,12,14,18,20,,93
5563,WARNBRO PRIMARY SCHOOL,45 AXMINSTER ROAD,WARNBRO,WA,6169,PO BOX 8439,WARNBRO,WA,6169,-32.33517258,115.75464552,POST,08 9593 2363,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,35,35,33,38,39,39,39,34,,,,,,,,,292
4103,WAROONA DISTRICT HIGH SCHOOL,55 MILLAR STREET,WAROONA,WA,6215,PO BOX 220,WAROONA,WA,6215,-32.84501404,115.92941336,POST,08 9782 7000,SOUTH METROPOLITAN,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,17,21,26,19,21,20,22,15,,26,19,21,27,,,,254
5518,WARRIAPENDI PRIMARY SCHOOL,8 REDCLIFFE AVENUE,BALGA,WA,6061,8 REDCLIFFE AVENUE,BALGA,WA,6061,-31.85387667,115.8446009,B200,08 9345 6100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,34,30,21,22,28,23,24,,,,,,,,,222
4134,WARWICK SENIOR HIGH SCHOOL,355 ERINDALE ROAD,WARWICK,WA,6024,355 ERINDALE ROAD,WARWICK,WA,6024,-31.83867535,115.81542914,A365,08 6240 4400,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,142,140,113,120,106,79,,700
5458,WATHEROO PRIMARY SCHOOL,CNR YORK/MARAH STREETS,WATHEROO,WA,6513,C/- POST OFFICE,WATHEROO,WA,6513,-30.29858991,116.0606034,POST,08 9651 7038,MIDWEST,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,1,1,2,2,1,2,3,,,,,,,,,12
5459,WATTLE GROVE PRIMARY SCHOOL,73 ST JOHN ROAD,WATTLE GROVE,WA,6107,73 ST JOHN ROAD,WATTLE GROVE,WA,6107,-31.99728084,115.98330693,E270,08 9453 6722,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,99,116,120,112,83,111,109,86,,,,,,,,,836
5526,WELD SQUARE PRIMARY SCHOOL,DORKING PLACE,MORLEY,WA,6062,DORKING PLACE,MORLEY,WA,6062,-31.89096441,115.9098952,C100,08 9276 5891,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,24,13,10,23,17,25,19,,,,,,,,,151
5851,WELLARD PRIMARY SCHOOL,JOHNSON ROAD,WELLARD,WA,6170,JOHNSON ROAD,WELLARD,WA,6170,-32.262238,115.846959,UNKNOWN,08 9553 0600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,119,104,95,90,70,46,47,40,,,,,,,,,611
